1.05688e-13 , 5.79304e-15 , -1.57941e-12 , 2.76028e-14 , 2.16798e-07 , 2.71011e-07 , 1.05688e-10 , 5.79304e-12 , -1.57941e-09 , 2.76028e-11 , 0.000216798 , 0.000271011 , 0 , 0 , 0 , 0
9.29171e-14 , -6.3387e-15 , 3.02983e-13 , 8.96539e-14 , 3.70434e-07 , 2.60676e-07 , 9.29171e-11 , -6.3387e-12 , 3.02983e-10 , 8.96539e-11 , 0.000370434 , 0.000260676 , 0 , 0 , 0 , 0
-1.92878e-13 , -6.76188e-16 , 1.75753e-12 , -2.40525e-15 , 4.85259e-07 , 2.38223e-07 , -1.92878e-10 , -6.76188e-13 , 1.75753e-09 , -2.40525e-12 , 0.000485259 , 0.000238223 , 0 , 0 , 0 , 0
6.50479e-14 , 7.57861e-15 , 4.6244e-13 , -1.12218e-13 , 4.9987e-07 , 2.09562e-07 , 6.50479e-11 , 7.57861e-12 , 4.6244e-10 , -1.12218e-10 , 0.00049987 , 0.000209562 , 0 , 0 , 0 , 0
1.61866e-13 , -5.98156e-15 , -2.18032e-12 , -4.07134e-14 , 5.24999e-07 , 1.78735e-07 , 1.61866e-10 , -5.98156e-12 , -2.18032e-09 , -4.07134e-11 , 0.000524999 , 0.000178735 , 0 , 0 , 0 , 0
-2.23264e-13 , -3.45302e-15 , -8.28801e-13 , 1.16465e-13 , 5.68794e-07 , 1.42557e-07 , -2.23264e-10 , -3.45302e-12 , -8.28801e-10 , 1.16465e-10 , 0.000568794 , 0.000142557 , 0 , 0 , 0 , 0
-4.12665e-14 , 1.2159e-14 , 2.88984e-12 , 2.26766e-14 , 4.46163e-07 , 1.06772e-07 , -4.12665e-11 , 1.2159e-11 , 2.88984e-09 , 2.26766e-11 , 0.000446163 , 0.000106772 , 0 , 0 , 0 , 0
2.61944e-13 , -1.67555e-16 , 6.64569e-13 , -1.65588e-13 , 2.24335e-07 , 8.48501e-08 , 2.61944e-10 , -1.67555e-13 , 6.64569e-10 , -1.65588e-10 , 0.000224335 , 8.48501e-05 , 0 , 0 , 0 , 0
-1.19776e-13 , -8.44267e-15 , -2.93446e-12 , -4.96593e-14 , 1.93965e-07 , 7.34085e-08 , -1.19776e-10 , -8.44267e-12 , -2.93446e-09 , -4.96593e-11 , 0.000193965 , 7.34085e-05 , 0 , 0 , 0 , 0
-1.78531e-13 , 8.76662e-15 , 4.73662e-14 , 9.91715e-14 , 3.48618e-07 , 5.50144e-08 , -1.78531e-10 , 8.76662e-12 , 4.73662e-11 , 9.91715e-11 , 0.000348618 , 5.50144e-05 , 0 , 0 , 0 , 0
2.28117e-13 , 6.22716e-15 , 2.52517e-12 , -3.72227e-14 , 4.73708e-07 , 2.3523e-08 , 2.28117e-10 , 6.22716e-12 , 2.52517e-09 , -3.72227e-11 , 0.000473708 , 2.3523e-05 , 0 , 0 , 0 , 0
5.99274e-14 , -9.74253e-15 , -2.62961e-13 , -1.49037e-13 , 5.62476e-07 , -1.75507e-08 , 5.99274e-11 , -9.74253e-12 , -2.62961e-10 , -1.49037e-10 , 0.000562476 , -1.75507e-05 , 0 , 0 , 0 , 0
-2.68361e-13 , 9.93809e-16 , -2.00366e-12 , -3.88328e-14 , 6.28871e-07 , -6.74664e-08 , -2.68361e-10 , 9.93809e-13 , -2.00366e-09 , -3.88328e-11 , 0.000628871 , -6.74664e-05 , 0 , 0 , 0 , 0
-2.96462e-14 , 1.61582e-14 , -4.79997e-13 , 7.04643e-14 , 5.6196e-07 , -1.20237e-07 , -2.96462e-11 , 1.61582e-11 , -4.79997e-10 , 7.04643e-11 , 0.00056196 , -0.000120237 , 0 , 0 , 0 , 0
2.22339e-13 , 6.50399e-15 , 8.11807e-13 , 4.91705e-14 , 4.46674e-07 , -1.66772e-07 , 2.22339e-10 , 6.50399e-12 , 8.11807e-10 , 4.91705e-11 , 0.000446674 , -0.000166772 , 0 , 0 , 0 , 0
5.62198e-14 , -6.07667e-15 , 1.71514e-13 , 3.97275e-16 , 4.63986e-07 , -2.11073e-07 , 5.62198e-11 , -6.07667e-12 , 1.71514e-10 , 3.97275e-13 , 0.000463986 , -0.000211073 , 0 , 0 , 0 , 0
2.01895e-14 , -6.4425e-15 , -1.11817e-12 , 4.36877e-14 , 5.3797e-07 , -2.62388e-07 , 2.01895e-11 , -6.4425e-12 , -1.11817e-09 , 4.36877e-11 , 0.00053797 , -0.000262388 , 0 , 0 , 0 , 0
2.92442e-13 , -1.95625e-14 , -3.25927e-13 , 1.23728e-13 , 5.3348e-07 , -3.19146e-07 , 2.92442e-10 , -1.95625e-11 , -3.25927e-10 , 1.23728e-10 , 0.00053348 , -0.000319146 , 0 , 0 , 0 , 0
8.95696e-14 , -4.10606e-14 , 2.09757e-12 , 5.61815e-14 , 5.18172e-07 , -3.76885e-07 , 8.95696e-11 , -4.10606e-11 , 2.09757e-09 , 5.61815e-11 , 0.000518172 , -0.000376885 , 0 , 0 , 0 , 0
